FIRE_SIZE_CLASS,DISCOVERY_MONTH_CONVERTED,D0,D1,D2,D3,D4,DAY_PRCP_1,DAY_PRCP_2,DAY_PRCP_3,DAY_PRCP_4,DAY_AVG_TEMP_1,DAY_AVG_TEMP_2,DAY_AVG_TEMP_3,DAY_AVG_TEMP_4,NAME_Ada,NAME_Adams,NAME_Bannock,NAME_Bear Lake,NAME_Benewah,NAME_Bingham,NAME_Blaine,NAME_Boise,NAME_Bonner,NAME_Bonneville,NAME_Boundary,NAME_Butte,NAME_Camas,NAME_Canyon,NAME_Caribou,NAME_Cassia,NAME_Clark,NAME_Clearwater,NAME_Custer,NAME_Elmore,NAME_Franklin,NAME_Fremont,NAME_Gem,NAME_Gooding,NAME_Idaho,NAME_Jefferson,NAME_Latah,NAME_Lemhi,NAME_Lewis,NAME_Lincoln,NAME_Madison,NAME_Minidoka,NAME_Nez Perce,NAME_Oneida,NAME_Owyhee,NAME_Payette,NAME_Power,NAME_Shoshone,NAME_Teton,NAME_Twin Falls,NAME_Valley,NAME_Washington,NAME_Jerome,NAME_Kootenai
A,8,100.0,100.0,63.38,0.0,0.0,0.0,0.0,0.0,0.0,85.82,86.36,85.64,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,61.41,0.0,0.0,0.0,0.0,0.0,0.0,85.64,87.44,85.1,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,61.41,0.0,0.0,0.0,0.0,0.0,0.0,85.64,87.44,85.1,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,7,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,73.03999999999998,73.03999999999998,77.0,82.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,8,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,6.6,69.98,69.08000000000001,66.38,64.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,63.38,0.0,0.0,0.0,0.0,0.0,0.0,85.82,86.36,85.64,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,47.23,0.0,0.0,0.0,0.0,0.2,0.8,0.2,76.46000000000002,74.30000000000003,71.96000000000002,68.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,47.23,0.0,0.0,0.0,0.0,0.2,0.8,0.2,76.46000000000002,74.30000000000003,71.96000000000002,68.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,7,100.0,83.01,7.52,0.0,0.0,0.0,0.0,0.0,0.0,71.6,76.1,72.58600682593917,76.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,6,100.0,98.93,7.52,0.0,0.0,1.6,0.2,2.6,5.6,54.32,56.66,57.56,72.35869338848896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,0.0,0.0,0.0,6.4,3.3,0.0,0.0,67.46000000000001,66.92,66.38,69.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,100.0,0.0,0.0,0.0,0.0,6.6,0.0,69.08000000000001,66.38,64.22,62.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,3,100.0,100.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,49.82,48.38,42.44,43.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,6,100.0,100.0,12.9,0.0,0.0,0.0,0.0,1.8,10.2,53.96,64.03999999999999,53.06,53.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,74.06,11.44,0.0,0.0,0.0,0.0,0.0,0.0,71.9762626764068,72.29543715459882,72.58600682593917,72.35869338848896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,94.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06,69.25999999999999,70.7,66.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,47.23,0.0,0.0,0.0,0.4,0.0,0.0,0.0,58.46,62.96,66.38,69.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,99.59,0.0,0.0,3.3,0.0,0.0,0.0,66.92,66.38,69.98,71.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.64,75.74000000000002,66.2,68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08000000000001,78.98,77.0,82.03999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.74000000000002,76.46000000000002,75.38,80.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,7,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,77.0,82.94,87.08000000000001,82.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,78.98,77.0,82.03999999999998,64.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,47.57,0.0,0.0,0.0,0.0,0.0,0.5,82.03999999999998,84.92,83.48,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,47.57,0.0,0.0,0.0,0.5,0.0,0.0,83.48,76.82,75.74000000000002,79.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,75.74000000000002,79.34,84.38,84.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92,75.92,69.98,68.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,75.74000000000002,79.34,84.38,84.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,8,100.0,100.0,47.57,0.0,0.0,0.0,0.0,0.0,0.5,82.03999999999998,84.92,83.48,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,47.57,0.0,0.0,0.0,0.0,0.0,0.0,75.74000000000002,79.34,84.38,84.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,47.78,0.0,0.0,0.0,0.0,0.0,0.0,84.38,82.03999999999998,80.96000000000002,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,72.86,76.82,78.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,6,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,69.08000000000001,71.96000000000002,73.94,69.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,7,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,78.08000000000001,69.98,69.08000000000001,71.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,7,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,80.06,73.03999999999998,73.03999999999998,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.03999999999998,77.0,82.94,87.08000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,7,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,82.94,87.08000000000001,82.94,84.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,9,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24,65.12,70.34,77.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42,77.72,84.56,83.30000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,7,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,82.94,87.08000000000001,82.94,84.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,7,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,82.94,87.08000000000001,82.94,84.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,8,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,87.08000000000001,82.94,84.02,84.74000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,8,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,87.08000000000001,82.94,84.02,84.74000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,7,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,82.94,87.08000000000001,82.94,84.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,8,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,87.08000000000001,82.94,84.02,84.74000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,8,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,87.08000000000001,82.94,84.02,84.74000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,8,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,85.82,86.36,85.64,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,8,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,85.82,86.36,85.64,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,9,100.0,74.06,11.44,0.0,0.0,0.0,0.0,0.0,0.0,71.9762626764068,72.29543715459882,72.58600682593917,72.35869338848896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.88,75.56,77.36,75.74000000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,7,100.0,100.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,89.06,75.92,80.06,73.03999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A,7,100.0,100.0,63.38,0.0,0.0,0.0,0.0,0.0,0.0,78.08000000000001,69.98,69.08000000000001,71.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,9,100.0,100.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,62.42,65.30000000000001,67.82,76.46000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A,8,100.0,100.0,95.42,0.0,0.0,2.3,0.0,0.0,0.0,68.0,65.48,72.58600682593917,55.40000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,93.87,0.0,0.0,0.0,0.0,2.3,0.0,70.34,71.96000000000002,64.58000000000001,65.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,61.41,0.0,0.0,0.0,0.0,0.0,0.0,85.64,87.44,85.1,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,47.23,0.0,0.0,0.0,2.0,0.0,0.0,0.0,61.34,60.98,67.28,70.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,74.06,11.44,0.0,0.0,0.0,0.2,0.8,0.2,76.46000000000002,74.30000000000003,71.96000000000002,68.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,9,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.03999999999999,59.36,56.3,59.90000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,74.06,11.44,0.0,0.0,0.0,0.0,0.0,0.0,71.9762626764068,72.29543715459882,72.58600682593917,72.35869338848896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,6,100.0,100.0,50.48,16.11,0.0,0.0,0.5,0.0,0.0,68.0,60.98,57.92,60.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,8,100.0,100.0,47.78,0.0,0.0,0.0,0.0,0.0,0.0,84.38,82.03999999999998,80.96000000000002,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
