FIRE_SIZE_CLASS,DISCOVERY_MONTH_CONVERTED,D0,D1,D2,D3,D4,DAY_PRCP_1,DAY_PRCP_2,DAY_PRCP_3,DAY_PRCP_4,DAY_AVG_TEMP_1,DAY_AVG_TEMP_2,DAY_AVG_TEMP_3,DAY_AVG_TEMP_4,NAME_Ada,NAME_Adams,NAME_Bannock,NAME_Bear Lake,NAME_Benewah,NAME_Bingham,NAME_Blaine,NAME_Boise,NAME_Bonner,NAME_Bonneville,NAME_Boundary,NAME_Butte,NAME_Camas,NAME_Canyon,NAME_Caribou,NAME_Cassia,NAME_Clark,NAME_Clearwater,NAME_Custer,NAME_Elmore,NAME_Franklin,NAME_Fremont,NAME_Gem,NAME_Gooding,NAME_Idaho,NAME_Jefferson,NAME_Latah,NAME_Lemhi,NAME_Lewis,NAME_Lincoln,NAME_Madison,NAME_Minidoka,NAME_Nez Perce,NAME_Oneida,NAME_Owyhee,NAME_Payette,NAME_Power,NAME_Shoshone,NAME_Teton,NAME_Twin Falls,NAME_Valley,NAME_Washington,NAME_Jerome,NAME_Kootenai
G,8,29.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.34,73.75999999999998,75.92,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.88,69.80000000000001,70.16,76.46000000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,29.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.46000000000001,70.34,73.75999999999998,75.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,0.0,0.0,0.0,0.0,0.0,4.8,0.8,1.3,0.0,65.12,63.14,66.2,67.46000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18,65.48,67.82,72.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G,8,20.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.88,77.53999999999998,81.5,86.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,9,67.54,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.32,54.14,61.52,65.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,73.18,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,71.24000000000002,74.30000000000003,76.46000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,69.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.46000000000002,79.16,81.5,83.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.12,72.29543715459882,86.0,85.46000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,86.18,86.53999999999998,84.02,87.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,86.53999999999998,84.02,87.44,83.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,86.18,86.53999999999998,84.02,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,100.0,76.85,0.0,0.0,0.0,0.0,0.0,68.9,69.08000000000001,75.74000000000002,83.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84,86.36,89.06,86.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84,77.9,78.44,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,59.540000000000006,60.62000000000001,62.96,52.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,86.18,86.53999999999998,84.02,87.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84,77.9,78.44,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,86.18,86.53999999999998,84.02,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,86.18,86.53999999999998,84.02,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,86.18,86.53999999999998,84.02,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,100.0,72.91,0.0,0.0,0.0,0.0,0.0,0.0,86.0,83.84,81.14,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,81.5,81.5,77.0,77.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.62,77.9,79.7,80.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,92.87,0.0,0.0,0.0,0.0,0.0,0.0,77.9,79.7,80.42,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.68,87.08000000000001,86.53999999999998,83.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.86,86.9,88.52,86.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.44,80.6,82.4,84.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,55.02,0.0,0.0,0.0,0.0,0.0,0.0,5.1,69.80000000000001,69.98,73.75999999999998,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,100.0,0.0,0.0,0.0,1.5,0.0,0.0,73.4,71.24000000000002,69.25999999999999,68.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,46.12,11.42,0.0,0.0,0.0,0.0,0.0,0.0,79.16,81.86,86.9,88.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
G,8,100.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84,81.14,80.96000000000002,79.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,100.0,82.57,0.0,0.0,0.0,0.0,0.0,76.82,73.4,73.03999999999998,71.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.03999999999998,73.58000000000001,78.44,82.03999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9762626764068,86.0,85.46000000000002,86.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,100.0,92.87,0.0,0.0,0.0,0.0,0.0,0.0,79.7,80.42,81.5,77.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,100.0,9.42,0.0,0.0,0.0,0.0,0.0,76.82,77.9,80.42,85.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,79.13,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,66.92,63.68000000000001,63.14,64.03999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.62,69.25999999999999,66.92,66.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G,7,100.0,42.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.03999999999998,77.0,77.0,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,39.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.06,80.06,82.94,80.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,75.9,0.0,0.0,0.0,0.0,0.0,0.3,0.0,71.06,71.96000000000002,73.94,75.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,24.74,3.96,0.0,0.5,0.8,0.5,1.3,69.98,69.08000000000001,71.96000000000002,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,96.33,29.98,0.0,0.0,0.0,0.0,0.0,71.06,73.03999999999998,71.06,66.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08000000000001,69.08000000000001,66.02,71.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,71.06,69.98,71.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96000000000002,78.08000000000001,75.92,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,8,100.0,0.21,0.0,0.0,0.0,0.0,0.3,0.0,0.0,80.96000000000002,87.08000000000001,84.92,78.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,8,100.0,68.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92,78.98,80.06,80.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.02,66.02,71.96000000000002,78.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08000000000001,80.06,84.92,89.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,100.0,0.0,0.0,0.8,0.0,0.0,2.0,75.92,78.08000000000001,73.94,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,75.92,75.92,75.02,78.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,100.0,10.02,0.0,0.0,0.0,0.0,0.0,80.96000000000002,84.02,82.94,84.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,100.0,36.5,0.0,0.0,0.0,0.0,0.0,71.06,69.08000000000001,71.96000000000002,80.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,6,86.97,44.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.98,57.02,60.98,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,86.36,80.24000000000002,72.5,79.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16,81.86,86.9,88.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,73.94,75.02,73.03999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,73.94,75.02,73.03999999999998,82.03999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,86.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.58000000000001,78.44,82.03999999999998,78.08000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,77.0,75.38,75.02,78.80000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.92,69.25999999999999,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
G,9,100.0,55.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.52,68.53999999999999,70.52,69.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
G,6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,66.92,73.75999999999998,76.82,70.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06,78.98,84.02,75.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6,83.12,85.64,75.74000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,86.36,80.24000000000002,72.5,79.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,86.36,80.24000000000002,72.5,79.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.34,73.75999999999998,75.92,80.96000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
G,8,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,69.08000000000001,75.74000000000002,83.84,80.24000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,73.94,71.06,71.96000000000002,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,73.94,71.06,71.96000000000002,73.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,73.94,71.06,71.96000000000002,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
G,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,73.94,71.06,71.96000000000002,73.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
